csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	non_steady_state_outlier04	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3106.7716181004457	3060.315683624961	3795.235419731519	1.145525	34.268318	0.18665293999999996	0.0385005109	0.018607835	-0.0734774648	0.00037887660000000004	-0.06898234610000001	-0.0196977614	-0.0371753152	0.0500859373	0.0374048368	0.0538129381	-0.0211231013	0.046638088099999996	0.0472471617	0.0244917494	-0.005685740799999999	-0.0341402013	-0.0522486784	-0.0545235064	-0.0402753124	-0.013821926299999999	0.0168201118	0.0423649158	0.0550712858	0.0	0.0	0.0	0.0	0.0	0.0304718	0.0714604	0.138895	2.51642e-05	0.000737757	-0.000859512
3114.9769683267464	3064.6774304971195	3800.1915894846975	1.063956	31.828178	0.14341957	-0.0156822498	-0.024939185099999997	-0.0163686458	0.0805765078	0.0019277017000000002	-0.0292206746	-0.0173276719	-0.013482086200000002	-0.025508236099999998	-0.0288990667	-0.021752754	0.043975719	0.0471030627	0.024003435899999998	-0.0064945191	-0.0349907364	-0.0527021246	-0.054169687599999995	-0.0389410938	-0.011710093500000001	0.0191301865	0.044074169	0.055433631	0.0	0.0	0.0	0.0	0.0	0.0369058	0.00680977	0.092949	0.000367457	0.000782399	-0.000718668
3101.290362116441	3064.3522144483477	3796.246105970341	1.20458	36.034931	0.05965822000000001	-0.0315210106	0.0687929196	0.0090899241	0.027445817	-0.07735628929999999	-0.030082579900000003	0.0350138687	-0.0422009601	0.049303792199999995	0.0452094572	-0.03918494	-0.027172436	0.0469578463	0.0235128446	-0.007301910799999999	-0.0358279902	-0.0531243153	-0.053769608499999996	-0.037561612200000004	-0.0095804835	0.0214035063	0.045678883200000006	0.055636888899999994	0.0	0.0	0.0	0.0	0.0	0.032733	-0.0118426	0.0646542	0.000444395	0.000855873	-0.0007390209999999998
3111.964328356421	3061.8778586963845	3797.9907923910246	1.396387	41.772846	0.2170628	0.07030577019999999	-0.0517220091	-0.044284848099999996	0.0463065409	-0.002875257	0.0373651808	-0.0413278278	0.08475810800000001	-0.0486787579	-0.0058602981	0.0375048636	-0.0351271708	0.0468115158	0.0230200221	-0.0081077435	-0.0366516449	-0.053515	-0.053323610800000004	-0.0361384712	-0.0074363292	0.0236357035	0.0471752521	0.0556804764	0.0	0.0	0.0	0.0	0.0	0.0221396	0.108362	0.128742	0.000242026	0.000709195	-0.000644528
3109.9728064087553	3066.458896605467	3792.965137326345	1.262058	37.754395	0.19716403999999998	-0.0676348355	-0.0078154948	0.019115688	0.038154335	-0.0075262337	0.055979823600000006	-0.000484336	-0.069578324	-0.0013036453	-0.0162041416	0.0656151457	0.0374830477	0.046664074800000004	0.0225250152	-0.0089118451	-0.0374613879	-0.053873947199999994	-0.0528320754	-0.034673324900000004	-0.005280885600000001	0.0258224893	0.048559726500000004	0.0555642684	0.0	0.0	0.0	0.0	0.0	0.0276791	-0.00854819	0.0729741	0.000551739	0.000775119	-0.000641236
3100.1612977856103	3059.133437934876	3786.458273165039	1.137688	34.033875	0.04558566	0.0473820685	0.0517803943	0.0371051387	0.0056302301	-0.010196880600000001	-0.0243194471	0.054566250700000006	0.037850194	0.029164491600000002	0.0031584182	-0.034897080899999995	0.0291326397	0.0465155268	0.022027870800000002	-0.0097140439	-0.0382569119	-0.0542009438	-0.052295422	-0.033167876299999996	-0.003117425	0.0279596623	0.049829022599999995	0.055288598200000004	0.0	0.0	0.0	0.0	0.0	0.0335953	-0.0223793	0.0798789	0.000728814	0.000814706	-0.0008032449999999998
3102.376979224472	3058.208563761181	3789.465138113501	1.137449	34.026737	0.1872618	-0.014814006299999998	-0.022451777200000002	-0.0230177061	-0.0041564345	0.0503653284	-0.0520345584	-0.026128195099999998	-0.012295609099999999	-0.0266299779	-0.0263551431	-0.0582117077	-0.0080569734	0.046365875300000005	0.021528636	-0.010514168700000001	-0.039037914900000005	-0.054495796	-0.0517141089	-0.0316238752	-0.0009492319	0.0300431164	0.0509801298	0.0548542572	0.0	0.0	0.0	0.0	0.0	0.0343176	0.0795385	0.124257	0.000140384	0.00085497	-0.000627067
3105.703601460833	3059.072159002402	3790.4295847904023	0.989639	29.604992	0.16227048000000002	0.0019991602	0.0618214956	-0.013040210900000002	0.0012342535	0.044720399400000006	-0.0037850373	0.0032703615999999996	-0.0017292382999999998	0.048048008499999996	-0.0315640787	-0.027754610099999997	-0.0418808507	0.0462151238	0.021027358399999998	-0.011312048600000001	-0.0398041004	-0.0547583289	-0.0510886325	-0.0300431164	0.0012204024000000001	0.032068848500000004	0.052010317699999996	0.0542624917	0.0	0.0	0.0	0.0	0.0	0.0283066	0.00487782	0.0729114	0.000433384	0.000598606	-0.000682767
3099.171180543648	3059.1430674814073	3785.64592036501	1.06629	31.89801	0.04800692	0.0035021186	-0.02207932	0.0325522334	0.005977536899999999	0.0120646895	-0.0677200664	0.038579025600000004	0.0012545712	-0.0549516241	-0.0032939796999999996	-0.0506932504	-0.0462883656	0.0460632759	0.0205240853	-0.0121075134	-0.0405551777	-0.054988386900000005	-0.0504195271	-0.0284274371	0.0033881839	0.0340329666	0.052917143	0.053515	0.0	0.0	0.0	0.0	0.0	0.0314905	-0.0115195	0.0670654	0.00070993	0.000710924	-0.000745497
3106.398972818628	3057.889475605656	3787.1469965470565	1.093671	32.71711	0.192292215	-0.0315580774	0.0282994293	-0.0272866099	0.0054124339	0.0120890257	0.0202185421	-0.0166052647	-0.0267575996	0.0234949789	-0.0218252318	0.0096104992	-0.0817493181	0.04591033519999999	0.0200188647	-0.012900393000000001	-0.0412908616	-0.0551858333	-0.049707364000000004	-0.0267787154	0.005550821700000001	0.0359316972	0.0536984545	0.0526139274	0.0	0.0	0.0	0.0	0.0	0.0298594	0.0915124	0.116378	5.42177e-05	0.0007637959999999999	-0.0008032449999999998
3103.229262226103	3063.0587912664882	3785.787864752544	1.01694	30.421703	0.15139146499999998	0.033027516	-0.0334287207	0.0011869757	0.0335846192	0.0080349253	0.04361498849999999	0.0044420127	0.0382497822	-0.0215889094	-0.0284574281	0.0559618554	-0.0437316829	0.0457563054	0.0195117444	-0.0136905184	-0.042010873	-0.0553505513	-0.048952751399999994	-0.025098867599999998	0.0077050328	0.037761392000000005	0.0543523993	0.0515618599	0.0	0.0	0.0	0.0	0.0	0.028727	0.0054001	0.0818754	0.000469429	0.000663149	-0.0007262199999999998
3099.8338023587567	3056.098817657437	3782.057360559124	1.130949	33.832275	0.03333043000000001	-0.0564046031	-0.016012363	0.037475785299999995	-0.0055324875	-0.049860815999999995	0.025360167000000003	0.029409588700000003	-0.05893813269999999	-0.0102408924	0.0473975621	0.053122452	0.0106989831	0.0456011901	0.0190027726	-0.0144777206	-0.042714938499999994	-0.055482443099999994	-0.0481563337	-0.0233898464	0.009847546700000001	0.039518535800000004	0.0548774262	0.050361816600000005	0.0	0.0	0.0	0.0	0.0	0.0324675	-0.00626443	0.0896431	0.000481927	0.00077678	-0.0008032449999999998
3102.0808025350407	3060.4741334360724	3784.324214812401	1.180586	35.317177	0.13713183	0.07167879519999999	0.0104454196	-0.0395403426	-0.0163477019	-0.0340306903	0.0253687025	-0.0171388629	0.0688019728	0.0254829002	0.0264772363	0.029248043999999997	0.0416020565	0.0454449929	0.0184919975	-0.015261831799999999	-0.0434027908	-0.0555814304	-0.0473187911	-0.0216536381	0.011975110800000001	0.0411997526	0.05527229	0.049017241600000004	0.0	0.0	0.0	0.0	0.0	0.0217132	0.0942991	0.100344	0.000479765	0.000581704	-0.000698221
3104.6713549527954	3066.6107808166707	3786.6909938474414	1.071225	32.045624	0.039830550000000006	-0.0335636106	-0.033300916	-0.028550099300000003	0.017396175	0.0642400584	0.0146435659	-0.0334160125	-0.0319053053	-0.026525939199999998	-0.0504823829	0.013396783999999998	0.0567038054	0.045287717699999994	0.0179794677	-0.0160426844	-0.044074169	-0.0556474546	-0.0464408388	-0.0198922609	0.0140844954	0.0428018121	0.0555360539	0.047531993700000004	0.0	0.0	0.0	0.0	0.0	0.0208508	0.081963	0.08940059999999998	0.000275543	0.000690675	-0.000698801
3102.7262546869947	3061.905871922658	3786.0577012536028	1.332894	39.873455	0.17127209999999998	0.0320692863	0.0756548404	0.046971035099999996	-0.0063835751	-0.0100399863	0.0010387951	0.0613837645	0.0183717533	0.0634850998	-0.0001331174	-0.005372325	-0.021734311699999998	0.045129367999999996	0.0174652317	-0.0168201118	-0.044728818200000006	-0.0556804764	-0.04552322650000001	-0.018107762	0.016172498	0.044321636399999996	0.0556680925	0.04591033519999999	0.0	0.0	0.0	0.0	0.0	0.0253397	-0.0425424	0.0752074	0.000752907	0.000623675	-0.000716129
3104.5797834159666	3060.904399083371	3786.540749013199	1.205356	36.058163	0.09778410000000003	0.0008757713	-0.045902726100000006	0.0273908442	-0.0060833479	0.0317666425	-0.0589965499	0.029732886099999998	-0.0002605227	-0.0622275397	-0.0087732962	-0.05612116809999999	-0.0522093808	0.0449699477	0.0169493384	-0.017593948	-0.04536648980000001	-0.0556804764	-0.0445667379	-0.0163022157	0.0182359489	0.0457563054	0.0556680925	0.0441569202	0.0	0.0	0.0	0.0	0.0	0.0306048	-0.0107853	0.10973500000000001	0.000419142	0.000716467	-0.000618
3106.9464942992513	3060.14060096075	3786.881335013209	1.155226	34.558529	0.12090276	-0.0473397459	0.0314112599	-0.010794749099999999	0.0038874296999999998	0.029672021099999998	0.0333394798	-0.015917106599999998	-0.0398262607	0.0343594204	-0.0034099557	0.0261860552	-0.0678694209	0.044809460599999996	0.0164318367	-0.0183640277	-0.0459869419	-0.0556474546	-0.0435721899	-0.0144777206	0.0202717155	0.0471030627	0.0555360539	0.0422767807	0.0	0.0	0.0	0.0	0.0	0.0246616	0.0428769	0.07540829999999998	9.51798e-05	0.000746673	-0.0008032449999999998
3099.4892962471113	3059.22798257355	3779.657926351981	1.09751	32.831951	0.09125051	0.05011797849999999	-0.0177740494	0.049152193399999995	-0.0029128025	0.006730063299999999	0.0212520266	0.061192932	0.0421552721	-0.0248804394	-0.0136928011	0.0289041588	-0.0096031256	0.0446479105	0.0159127757	-0.0191301865	-0.046589939000000004	-0.0555814304	-0.0425404317	-0.0126363975	0.022276707200000002	0.0483593208	0.05527229	0.0402753124	0.0	0.0	0.0	0.0	0.0	0.0273219	-0.0149042	0.0783248	0.000551328	0.000706901	-0.0007413129999999998
3094.224250836175	3057.8347622730903	3781.358334725628	1.12419	33.630077	0.20215805000000003	-0.048845710599999995	-0.016946757	-0.0023681643	-0.0338359006	-0.0071319574	0.0242231873	-0.0231758421	-0.042756597400000006	0.0040290118	0.013044786599999999	0.0255918499	0.0354082739	0.044485301100000006	0.0153922047	-0.0198922609	-0.0471752521	-0.055482443099999994	-0.0414723445	-0.0107803865	0.024247880299999997	0.0495226659	0.0548774262	0.0381582594	0.0	0.0	0.0	0.0	0.0	0.0305874	0.0907059	0.125229	-0.000258419	0.000762787	-0.0008032449999999998
3093.555428864927	3057.3979310258837	3786.795946135555	0.978482	29.271235	0.07281555	0.0342441595	-0.00014391059999999998	-0.0390452891	-0.031574712000000005	0.0126628943	0.0199703924	-0.0190690485	0.0385522284	0.024503777	-0.013998743999999999	0.0303026596	0.0526670872	0.044321636399999996	0.0148701731	-0.020650088100000002	-0.0477426591	-0.0553505513	-0.0403688404	-0.0089118451	0.0261822422	0.050590863099999994	0.0543523993	0.0359316972	0.0	0.0	0.0	0.0	0.0	0.0286036	0.0562718	0.094769	-0.000198954	0.000703499	-0.0008032449999999998
3095.199901047145	3058.3433774126233	3786.6764961837584	1.18252	35.375031	0.18199355000000003	-0.031307921600000004	-0.0269773896	0.0493701175	-0.019945818100000002	-0.011952004099999998	-0.023549521400000002	0.0422177825	-0.0363614059	-0.0319855691	0.0203512985	-0.027275147000000003	0.0377371601	0.0441569202	0.0143467304	-0.0214035063	-0.0482919447	-0.0551858333	-0.0392308618	-0.007032945	0.0280768565	0.0515618599	0.0536984545	0.0336020158	0.0	0.0	0.0	0.0	0.0	0.0299759	-0.0238808	0.048602	0.000764214	0.000610369	-0.00077351
3106.514868044927	3061.5613967808226	3792.457489652036	1.105305	33.06514	0.12792520999999998	0.0315914447	0.047754470300000004	-0.0400301022	-0.0137003699	-0.0389823417	-0.034931349900000006	-0.0013328813	0.029650078	0.0560679764	0.039280788500000004	-0.051829411500000006	0.0205187163	0.0439911565	0.013821926299999999	-0.0221523547	-0.0488229003	-0.054988386900000005	-0.0380593805	-0.0051458702	0.029928846800000002	0.0524337907	0.052917143	0.0311759011	0.0	0.0	0.0	0.0	0.0	0.0186476	0.0252387	0.0779049	9.60458e-05	0.000662122	-0.0008170789999999999
3112.424252759279	3068.6075986019982	3799.055197591542	1.165719	34.872429	0.10898781	-0.0068724427	-0.0404684152	-0.045928819100000004	0.054591182099999996	0.0687203728	-0.0217772881	-0.0388358584	0.0119531059	-0.044148815099999995	-0.08494896910000001	-0.0390840444	-0.009370184200000001	0.0438243491	0.0132958105	-0.0228964734	-0.0493353245	-0.0547583289	-0.036855397000000005	-0.0032528140999999997	0.031735401499999996	0.0532049804	0.052010317699999996	0.0286603156	0.0	0.0	0.0	0.0	0.0	0.0173473	0.109054	0.066935	0.000253742	0.000639517	-0.000739334
3114.229611044398	3075.592959197359	3797.4521901239723	1.312301	39.25742	0.17942034999999998	-0.036558349	0.0741035807	0.019937568500000002	0.043557230999999995	0.0225851073	0.0380336128	0.0282678327	-0.0408179786	0.059800680999999994	-0.048864132000000005	0.0340037725	-0.059489111399999996	0.0436565021	0.0127684331	-0.0236357035	-0.049829022599999995	-0.054495796	-0.0356199393	-0.0013559772	0.0334937782	0.053873947199999994	0.0509801298	0.0260624789	0.0	0.0	0.0	0.0	0.0	0.0138974	-0.0185998	0.0242749	0.000212919	0.000635294	-0.0008074189999999998
3109.177755617642	3071.1961957923586	3791.3293352210944	1.222684	36.576538	0.0600136	0.053192769699999996	-0.034726399	0.0794501491	0.048168763200000006	-0.0057284345999999995	0.0427959532	0.0729686106	0.038847841699999996	-0.0465959145	-0.0221240841	0.0577348626	-0.0368930465	0.043487619299999995	0.0122398441	-0.0243698871	-0.050303807400000004	-0.0542009438	-0.0343540626	0.0005424359	0.0352013074	0.0544394058	0.049829022599999995	0.0233898464	0.0	0.0	0.0	0.0	0.0	0.0218043	-0.035057	0.0277569	0.00064884	0.000796274	-0.000853868
3105.6915191052803	3068.502111296811	3789.0912243577272	1.170707	35.021622	0.04126861	-0.060338236600000004	0.0036698251000000003	0.051606394800000004	0.012031146599999999	-0.0183918005	0.0481889178	0.0285723548	-0.0668318766	-0.0009987783	0.013073885300000001	0.0638275287	0.026355752599999997	0.043317704900000004	0.011710093500000001	-0.025098867599999998	-0.0507594986	-0.053873947199999994	-0.033058847999999995	0.0024402185000000002	0.036855397000000005	0.054900269800000005	0.048559726500000004	0.020650088100000002	0.0	0.0	0.0	0.0	0.0	0.0191812	-0.007662139999999999	0.0299769	0.00051479	0.000793945	-0.000898102
3109.3656680421764	3068.5340638830294	3788.212452237615	1.088128	32.5513	0.11294278999999997	0.0588775694	-0.0019387975	-0.015310618	0.0161199422	0.0111746777	0.0376507816	-0.006998766500000001	0.0606065508	0.013541085100000001	-0.028963695499999997	0.0368916287	0.055299256799999995	0.0431467629	0.0111792318	-0.0258224893	-0.0511959233	-0.053515	-0.031735401499999996	0.0043351646	0.0384535356	0.0552556539	0.0471752521	0.017851066699999998	0.0	0.0	0.0	0.0	0.0	0.0141524	0.0683844	0.0496065	0.000378973	0.000738706	-0.000951803
3104.9021915352178	3060.8418070309153	3781.127265134823	1.078625	32.267014	0.11173687	-0.0291411346	0.0047392446	0.050048939	0.0206957356	0.0299474484	-0.007353020500000001	0.045794396900000006	-0.040322184500000004	-0.0071885904	-0.047766870700000005	0.0047146132	0.0456478635	0.0429747972	0.0106473092	-0.026540597599999997	-0.0516129158	-0.0531243153	-0.030384853399999998	0.006225071899999999	0.0399932974	0.055504875	0.045678883200000006	0.0150008152	0.0	0.0	0.0	0.0	0.0	0.0212461	-0.00638877	0.0321881	0.000494706	0.000648069	-0.000909141
3104.696632512441	3060.6872965797493	3782.873559907665	1.052851	31.495985	0.10786932	0.0408408974	0.029506063	-0.01052917	-0.0374626886	-0.028453694100000003	-0.031337802799999995	1.42274e-05	0.0404088211	0.0352210962	0.026015052099999998	-0.0543704595	0.0188103284	0.0428018121	0.0101143762	-0.027253039399999998	-0.052010317699999996	-0.0527021246	-0.0290083569	0.0081077435	0.0414723445	0.0556474546	0.044074169	0.0121075134	0.0	0.0	0.0	0.0	0.0	0.0128684	0.0604115	0.0562146	0.00064884	0.000654692	-0.000921681
3112.811842007176	3062.8640118025533	3789.22188103742	1.143049	34.194263	0.224066045	-0.020292358899999998	-0.0215466967	-0.050924808700000004	0.0118694044	0.0570358766	-0.0041028097	-0.060044680999999996	-0.0123452171	-0.0202278321	-0.0611135964	-0.0294062317	0.0363135198	0.0426278115	0.0095804835	-0.0279596623	-0.0523879784	-0.0522486784	-0.027607087599999997	0.0099809911	0.042888431799999994	0.055683118499999996	0.0423649158	0.0091794645	0.0	0.0	0.0	0.0	0.0	0.015266	0.181907	0.116955	5.74491e-05	0.0007600429999999999	-0.00101359
3109.2462752919014	3071.480267415041	3792.1388717178334	1.094721	32.748516	0.265193919	0.0210394815	0.0458985228	-0.029938492599999998	-0.0041089617	0.036099183199999996	0.0063382715	-0.0094238654	0.0183594322	0.0539822351	-0.0166308653	-0.0072957937	0.0060664609	0.042452799699999995	0.009045681600000001	-0.0286603156	-0.052745754400000004	-0.0517642455	-0.0261822422	0.0118426373	0.0442394095	0.0556117983	0.0405551777	0.006225071899999999	0.0	0.0	0.0	0.0	0.0	0.0188672	-0.000328424	0.0679028	0.000329215	0.000575992	-0.0008633049999999998
3107.687492447097	3065.986611118758	3792.8909484282735	1.218691	36.457062	0.113204276	-0.0177809513	-0.0293949494	0.0729481523	0.0165851584	0.0009644703	-0.059241492400000005	0.068916402	-0.0357377075	-0.0428702489	-0.0175114964	-0.0511867893	0.0057206776	0.0422767807	0.0085100214	-0.0293548498	-0.05308351	-0.0512491134	-0.0247350375	0.0136905184	0.04552322650000001	0.055433631	0.0386492472	0.0032528140999999997	0.0	0.0	0.0	0.0	0.0	0.0142438	-0.0563628	0.0692612	0.0010443	0.00049359	-0.00108958
3106.2172605502333	3062.436810101878	3790.4206230073687	1.193659	35.708252	0.06659098	-0.015504591699999999	0.0841160609	0.0132817572	-0.0106093457	-0.0216524942	-0.0208997458	0.0291932368	-0.0247977768	0.07267498780000001	0.0261459308	-0.0407150768	-0.0524047043	0.0420997587	0.0079735536	-0.0300431164	-0.053401116900000004	-0.0507035874	-0.0232667094	0.015522486299999999	0.046737933899999994	0.055148958899999996	0.0366516449	0.0002712212	0.0	0.0	0.0	0.0	0.0	0.00934402	-0.0225073	0.0538191	0.0008781	0.000533152	-0.0010474700000000002
3108.4152953908515	3062.201761625175	3789.2604522461547	1.27163	38.040737	0.12974193999999997	0.0463315858	-0.0849965092	-0.0052044813	0.012944696200000001	0.0316513468	0.0481127354	-0.0218421106	0.0499668288	-0.0785700458	-0.0291587619	0.0365189168	-0.0341265331	0.0419217381	0.0074363292	-0.0307249685	-0.0536984545	-0.050127991100000005	-0.0217785117	0.0173364118	0.047881687699999995	0.0547583289	0.034567109	-0.0027111501	0.0	0.0	0.0	0.0	0.0	-0.00305482	0.0662497	0.053107	0.000490789	0.000408833	-0.00100162
3100.229181546419	3064.253730449729	3782.4090385653444	1.228649	36.754955	0.13200627	-0.0493397619	0.008375074100000001	0.0585342458	-0.0111880429	-0.0278938031	0.0855250082	0.0357952308	-0.056741093099999994	0.016700305800000002	0.009810630899999999	0.0877901302	-0.0081129905	0.0417427228	0.0068983991	-0.0314002606	-0.0539754102	-0.0495226659	-0.0202717155	0.0191301865	0.048952751399999994	0.0542624917	0.0324005837	-0.005685740799999999	0.0	0.0	0.0	0.0	0.0	0.0134416	-0.0152675	0.0372116	0.000487305	0.000682044	-0.00091637
3096.648193929977	3060.2631588256977	3782.284725316458	1.063813	31.823914	0.07617005	0.0583817892	-0.01494066	0.039275906400000005	-0.0675741631	-0.0013264525	0.0278958394	0.0378117137	0.0458098653	-0.0013403553	0.0255074936	0.015305445800000001	0.0615598461	0.0415627173	0.006359814399999999	-0.032068848500000004	-0.054231878600000005	-0.0488879708	-0.0187476074	0.0209017253	0.0499494991	0.053662399699999995	0.0301572078	-0.0086440141	0.0	0.0	0.0	0.0	0.0	0.0104675	0.0066531	0.0637497	0.000127398	0.00073463	-0.000998622
3099.23302312668	3063.7490546701397	3784.7400986861467	1.041873	31.167561	0.15667699999999998	-0.0287823875	-0.0140406972	0.0027697417	-0.0309552928	0.0608195983	0.0282250013	-0.017533018600000002	-0.025694759100000002	-0.0034059192	-0.044204666100000005	0.010150928	0.0506166394	0.0413817258	0.0058206262	-0.0327305894	-0.0544677624	-0.048224282199999996	-0.0172074892	0.0226489692	0.050870417599999995	0.0529592061	0.0278423023	-0.0115774803	0.0	0.0	0.0	0.0	0.0	0.0023803	0.0958419	0.08262139999999998	-0.000486069	0.000688309	-0.00114942
3096.4903284159645	3059.081350842273	3784.1309336239287	1.033459	30.915882	0.18441184	0.042966876900000006	0.0200662619	0.0275722402	-0.0389395388	0.027336195499999997	-0.0015756220999999999	0.0367421482	0.0379714545	0.0303112889	-0.0192970902	-0.0046964577	0.0152923112	0.0411997526	0.005280885600000001	-0.033385342	-0.0546829722	-0.047531993700000004	-0.0156526759	0.0243698871	0.0517141089	0.0521542618	0.025461357999999996	-0.0144777206	0.0	0.0	0.0	0.0	0.0	0.00879744	-0.0019393	0.049068	0.000350648	0.000698694	-0.00106332
3095.257133257663	3059.147882254673	3782.613083341333	1.024083	30.635376	0.06704801000000002	-0.0253013204	-0.018842473999999998	0.024878049500000003	-0.055377643	0.011893127	-0.0358163261	0.0109600419	-0.0330069224	-0.0168813336	0.0047366656	-0.0448726296	0.0423485236	0.0410168019	0.0047406439	-0.0340329666	-0.0548774262	-0.0468115158	-0.0140844954	0.0260624789	0.052479292000000004	0.0512491134	0.0230200221	-0.0173364118	0.0	0.0	0.0	0.0	0.0	0.00465098	0.0305926	0.0588144	0.000233978	0.000529999	-0.00119042
3104.013502488563	3062.208327225083	3788.588320759912	1.02143	30.556023	0.07937806700000001	0.014134338799999998	0.0586738672	-0.0368970682	-0.0594554953	0.020332004299999998	-0.032715404	-0.016261015400000002	0.0191769475	0.0600239304	-0.0178170965	-0.056864867400000005	0.0251824566	0.0408328782	0.0041999524	-0.034673324900000004	-0.0550510507	-0.0460632759	-0.0125042869	0.0277247772	0.053164805499999995	0.050245499900000004	0.0205240853	-0.0201453498	0.0	0.0	0.0	0.0	0.0	7.6513e-05	0.0880219	0.0639193	0.000273227	0.000568198	-0.00135836
3103.498094637175	3067.5308402170995	3787.04016822293	1.13179	33.857433	0.170888667	0.0260060039	-0.0389587483	0.0373144171	0.0054151437	0.0254623354	-0.0452643521	0.0313306992	0.021572054900000002	-0.0453942625	-0.025934606800000003	-0.04284727940000001	-0.04887699400000001	0.0406479858	0.0036588623	-0.0353062801	-0.0552037797	-0.045287717699999994	-0.0109133999	0.0293548498	0.053769608499999996	0.0491453496	0.0179794677	-0.0228964734	0.0	0.0	0.0	0.0	0.0	0.00269908	-0.0213816	0.0474858	0.000924823	0.000371212	-0.00135836
3106.5069191267994	3067.019598837603	3789.665370082484	1.211004	36.227112	0.066037059	-0.0625366252	-0.005288371	0.0284261533	-0.026359069300000003	-0.0510881562	0.029741910400000002	0.0128666245	-0.0610863565	0.0009404302000000001	0.032356090899999995	0.0381480795	-0.0203365422	0.0404621291	0.003117425	-0.0359316972	-0.0553355552	-0.044485301100000006	-0.009313193	0.030950801899999998	0.054292783	0.0479507762	0.0153922047	-0.0255818871	0.0	0.0	0.0	0.0	0.0	0.000556471	0.0109247	0.045365	0.000377863	0.000413599	-0.00135836
3107.424701213801	3069.1332843012915	3791.175572257096	1.21433	36.326618	0.111435774	0.0724052538	0.0428501683	0.0256462451	-0.0108513602	0.0373130619	0.0100324426	0.0398313576	0.0583939021	0.053998703499999995	-0.0398487714	0.0120782852	0.022762578199999998	0.0402753124	0.0025756919	-0.0365494425	-0.05544632730000001	-0.0436565021	-0.0077050328	0.0325107786	0.0547335346	0.046664074800000004	0.0127684331	-0.0281938841	0.0	0.0	0.0	0.0	0.0	0.0158426	0.00869455	0.0151918	-6.84899e-05	0.0007481719999999999	-0.00086436
3098.024787571299	3063.59104256569	3788.3389631928935	1.253477	37.497704	0.103805405	-0.030982801	-0.0399978106	-0.0034344955	-0.0778999888	0.0267309173	-0.045251535700000005	-0.0302006755	-0.0270046298	-0.0446552541	0.0114526677	-0.0636876802	0.017788984	0.040087540299999995	0.0020337144	-0.0371593842	-0.0555360539	-0.0428018121	-0.0060902925	0.0340329666	0.0550911943	0.045287717699999994	0.0101143762	-0.0307249685	0.0	0.0	0.0	0.0	0.0	-0.0111647	0.03961	0.019952	-0.000160894	0.000176427	-0.00102266
3123.0505254904933	3070.601790147362	3804.3696992048335	1.384351	41.412788	0.3654915	-0.0092186969	0.0250114198	-0.1152947402	-0.0571597407	0.0199024909	0.0205721018	-0.1286503805	0.014294276000000002	0.0474514708	0.0015535120000000002	-0.0335632583	-0.050533018	0.0398988172	0.0014915439000000002	-0.037761392000000005	-0.0556047009	-0.0419217381	-0.0044703512	0.0355155967	0.0553652191	0.0438243491	0.0074363292	-0.033167876299999996	0.0	0.0	0.0	0.0	0.0	-0.0369888	0.167573	0.160664	-0.00126256	2.4175e-05	-0.00118859
3121.791893794184	3070.7847515314625	3805.8804614909277	1.194615	35.736858	0.2998448	-0.0080274212	-0.02202467	-0.0440007601	0.0146170897	0.028624155099999996	0.0089206351	-0.057662802	0.011477840800000002	-0.0315834472	-0.0299671035	0.020569159	-0.0244620932	0.0397091475	0.0009492319	-0.0383553375	-0.0556522423	-0.0410168019	-0.0028465923	0.0369569454	0.055555192999999996	0.0422767807	0.0047406439	-0.0355155967	0.0	0.0	0.0	0.0	0.0	-0.026066	0.0129604	0.0799867	-0.000631367	2.4175e-05	-0.000747141
3121.1429441182536	3066.29519431443	3807.72716692544	1.349963	40.384079	0.2078732	-0.0216926924	0.0397555998	0.013380696000000001	0.005000831	-0.10747915429999999	-0.0528811712	0.023233844700000002	-0.0246060765	0.004921136400000001	0.10023521710000001	-0.0396641789	-0.045302226699999996	0.039518535800000004	0.0004068297	-0.0389410938	-0.0556786601	-0.040087540299999995	-0.0012204024000000001	0.0383553375	0.0556608276	0.0406479858	0.0020337144	-0.037761392000000005	0.0	0.0	0.0	0.0	0.0	-0.0251063	-0.0943375	0.0579003	0.000184641	0.000283372	-0.00122252
3125.05953505804	3064.834567188249	3810.6319431272973	1.332103	39.849773	0.26787175	0.050204415700000005	-0.0543618679	-0.0691965674	0.060438714000000004	-0.0682962491	-0.0134435205	-0.05780499	0.0732982564	-0.0590734675	0.0546112155	0.0232355623	-0.0580177461	0.0393269866	-0.000135611	-0.039518535800000004	-0.0556839441	-0.0391345044	0.0004068297	0.0397091475	0.055681962599999996	0.0389410938	-0.0006780388	-0.0398988172	0.0	0.0	0.0	0.0	0.0	-0.0155354	0.0406155	0.111381	-0.000658957	0.000166254	-0.0007858929999999999
